文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0198.smt2,3.19139,0,73,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0201.smt2,7.11123,0,71,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0202.smt2,4.44462,0,65,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0203.smt2,3.42476,220,65,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0205.smt2,8.05171,0,84,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0207.smt2,7.85409,0,84,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0208.smt2,3.55521,0,71,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0209.smt2,4.254,0,71,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0211.smt2,8.44884,0,95,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0213.smt2,5.41812,0,80,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0215.smt2,7.26687,0,71,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0219.smt2,6.99307,0,94,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0221.smt2,4.02639,0,94,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0223.smt2,3.936,0,62,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0224.smt2,3.47227,0,65,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part83/non-incremental/QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0225.smt2,3.25725,0,65,成功
