文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6908_safety_0.smt2,441.09,224,3896,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6912_safety_0.smt2,109.788,0,1289,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6913_safety_0.smt2,177.916,0,1791,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6918_safety_0.smt2,172.572,228,1793,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6920_safety_0.smt2,112.664,224,1391,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6921_safety_0.smt2,170.448,0,1944,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6925_safety_0.smt2,63.9233,228,865,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6926_safety_0.smt2,106.835,0,1392,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6927_safety_0.smt2,169.926,0,1946,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6928_safety_0.smt2,61.8401,0,865,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6929_safety_0.smt2,117.803,0,1392,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6930_safety_0.smt2,172.45,224,1946,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6932_safety_0.smt2,112.799,224,1427,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6933_safety_0.smt2,178.603,0,1995,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6936_safety_0.smt2,181.11,228,1997,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6937_safety_0.smt2,141.337,0,1757,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6938_safety_0.smt2,280.357,0,2948,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6939_safety_0.smt2,458.867,0,4232,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6944_safety_0.smt2,169.23,224,1792,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6946_safety_0.smt2,107.16,228,1384,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6947_safety_0.smt2,174.704,224,1933,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6948_safety_0.smt2,58.2327,224,861,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6949_safety_0.smt2,112.684,224,1383,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part59/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6950_safety_0.smt2,171.477,0,1932,成功
