文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivTernary2.jar-obl-9__p28650_edge_closing_0.smt2,166.866,0,2985,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__DivTernary2.jar-obl-9__terminationS_0_0.smt2,27.5513,0,518,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28687_terminationG_0.smt2,693.027,0,13357,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28688_terminationG_0.smt2,1176.12,220,18912,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2,1792.76,0,24614,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28691_safety_0.smt2,67.7273,0,833,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28692_safety_0.smt2,102.392,0,1171,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28694_safety_0.smt2,69.7859,0,952,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28695_safety_0.smt2,105.076,0,1345,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28697_safety_0.smt2,70.0855,0,969,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__p28698_safety_0.smt2,115.679,0,1368,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__term_unfeasibility_2_0.smt2,402.232,0,4381,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__terminationQ_0_0.smt2,699.689,0,13368,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part56/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Domino.jar-obl-27__terminationS_0_0.smt2,561.734,0,6934,成功
