文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15626_terminationG_0.smt2,61.6106,0,963,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15627_terminationG_0.smt2,98.7066,0,1285,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15628_terminationG_0.smt2,133.967,0,1632,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15631_terminationG_0.smt2,65.7382,0,1007,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15632_terminationG_0.smt2,107.862,0,1332,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15633_terminationG_0.smt2,145.571,0,1682,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15636_terminationG_0.smt2,74.4623,0,1061,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15637_terminationG_0.smt2,116.708,0,1385,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15638_terminationG_0.smt2,148.815,0,1738,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15641_terminationG_0.smt2,81.6472,0,1120,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15642_terminationG_0.smt2,115.251,0,1443,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15643_terminationG_0.smt2,161.398,0,1799,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15646_terminationG_0.smt2,89.872,0,1164,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15647_terminationG_0.smt2,122.018,0,1490,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15648_terminationG_0.smt2,163.962,0,1849,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15651_terminationG_0.smt2,98.218,0,1208,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15652_terminationG_0.smt2,128.807,224,1537,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15653_terminationG_0.smt2,175.199,0,1899,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15660_terminationG_0.smt2,96.6703,0,1253,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15661_terminationG_0.smt2,135.744,0,1585,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15662_terminationG_0.smt2,186.119,0,1950,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15670_terminationG_0.smt2,102.211,0,1298,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15672_terminationG_0.smt2,146.322,0,1633,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15673_terminationG_0.smt2,198.977,0,2001,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationQ_12_0.smt2,99.5024,0,1185,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationQ_15_0.smt2,120.276,0,1321,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationS_0_0.smt2,159.07,0,1413,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2__p15939_terminationG_0.smt2,623.919,0,13253,成功
