文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-0-bucket_s7.smt2,144.85,0,3484,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-1-bucket_s9.smt2,1357.52,0,23714,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-2-bucket_s11.smt2,593.843,0,12167,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-3-bucket_s10.smt2,892.188,0,17164,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-DepotsNum_s8.msat.smt2,507.148,0,20984,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2,153.667,0,3466,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p2-driverlogNumeric_s10.smt2,694.144,0,13650,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p2-zenonumeric_s6.smt2,196.704,0,3910,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p3-driverlogNumeric_s8.smt2,481.856,0,9277,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p3-zenonumeric_s5.smt2,376.727,0,7357,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p4-driverlogNumeric_s8.smt2,890.988,0,15543,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p4-zenonumeric_s5.smt2,437.37,0,8167,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s8.smt2,1268.05,0,21652,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s9.smt2,1154.4,0,20183,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-zenonumeric_s5.smt2,890.833,0,14457,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-zenonumeric_s7.smt2,1389.86,0,22933,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-driverlogNumeric_s5.smt2,366.054,0,7142,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s5.smt2,995.937,0,16399,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s7.smt2,1584.95,0,26059,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s9.smt2,2189.21,0,35719,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s7.smt2,1688.83,0,27367,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2,1476.09,0,25254,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-zenonumeric_s6.smt2,1342.96,0,22580,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-1007893.smt2,2017.73,0,48718,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-199552.smt2,370.033,0,9980,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-223827.smt2,415.832,0,11074,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-251380.smt2,476.734,0,12650,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-269735.smt2,522.005,0,13270,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-330061.smt2,616.754,0,16095,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-343414.smt2,664.403,0,17133,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-413064.smt2,776.518,0,20553,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-436218.smt2,834.54,0,20952,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-556101.smt2,1088.34,0,27148,成功
