文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RTCL/b04_tf_15/ckt_PROP0_tf_15.smt2,19.62,0,769,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RTCL/b04_tf_20/ckt_PROP0_tf_20.smt2,25.2702,0,1049,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_1.txt.smt2,366.412,0,2478,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_10.txt.smt2,1092.64,0,7392,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_11.txt.smt2,1137.27,0,8215,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_12.txt.smt2,607.639,224,4221,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_13.txt.smt2,867.364,0,6241,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_14.txt.smt2,557.682,0,3846,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_15.txt.smt2,2821.71,0,19289,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_16.txt.smt2,1104.47,0,7941,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_17.txt.smt2,988.413,0,6952,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_18.txt.smt2,2119.4,0,14489,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_19.txt.smt2,4641.36,0,32780,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_2.txt.smt2,400.372,0,2666,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_20.txt.smt2,7388.56,0,49089,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_3.txt.smt2,688.662,0,4664,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_4.txt.smt2,587.458,0,3934,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_5.txt.smt2,500.098,0,3333,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_6.txt.smt2,322.614,0,2129,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_7.txt.smt2,1196.41,0,7937,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_8.txt.smt2,625.141,0,4391,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/RWS/Example_9.txt.smt2,1847.63,0,12525,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/rings/ring_2exp16_8vars_2ite_unsat.smt2,21.2177,0,667,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/rings/ring_2exp16_8vars_3ite_unsat.smt2,23.5102,0,673,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/rings/ring_2exp16_8vars_4ite_unsat.smt2,21.8289,0,670,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part52/non-incremental/QF_LIA/rings/ring_2exp16_8vars_5ite_unsat.smt2,17.2736,0,673,成功
