文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7798.smt2,2.93085,0,22,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7799.smt2,2.63839,0,5,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_78.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_780.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7800.smt2,2.97699,0,10,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7801.smt2,2.57079,0,5,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7802.smt2,2.75541,0,10,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7803.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7804.smt2,2.87369,0,5,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7805.smt2,1.66293,0,10,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7806.smt2,1.52356,0,5,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7807.smt2,2.80784,0,10,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7808.smt2,1.22612,0,5,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7809.smt2,12.8963,0,167,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_781.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7810.smt2,2.38721,0,3,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7811.smt2,1.81427,0,6,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7812.smt2,2.38783,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7813.smt2,3.06205,0,18,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part25/non-incremental/QF_BV/sage/app7/bench_7814.smt2,0,0,0,失败
