文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0113.smt2,2.83642,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0114.smt2,3.38561,0,54,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0115.smt2,3.00359,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0117.smt2,2.60922,0,50,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0120.smt2,2.56087,0,50,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0122.smt2,2.55888,0,50,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0123.smt2,3.13934,0,47,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0124.smt2,2.58593,0,48,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0125.smt2,5.20866,0,50,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0128.smt2,3.64503,0,52,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part80/non-incremental/QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0130.smt2,2.76613,0,52,成功
